Confnum,Reservation ID,Status,Booking Date,Arrival Date,Departure Date,Booking Window,LOS,Quantity,Room Type,Revenue,Adults,Children,Rate Code,Market Segment Group,Market Code,Source Code,Reservation Type,Block Id
153530,147626,CKOT,10/30/18,11/7/18,11/9/18,8,2,1,C1S,1395,1,0,NTRK,Retail Discount,CSI,AA,,
153533,147629,CKOT,10/30/18,11/13/18,11/14/18,14,1,1,D1K,594,1,0,N10U,Retail Discount,CSI,1P,,
153534,147630,CKOT,10/30/18,11/29/18,12/1/18,30,2,1,B1K,570,2,0,R04,Retail Discount,TRA,XBE,,
153538,147636,CKOT,10/30/18,11/1/18,11/3/18,2,2,1,A1K,584,1,0,N3U,Corporate,CON,AA,,
153539,147637,CKOT,10/30/18,11/12/18,11/14/18,13,2,1,B1K,1044,1,0,NTRK,Retail Discount,CSI,UA,,
153540,147638,CKOT,10/30/18,11/12/18,11/14/18,13,2,1,D1K,1089,1,0,NTRK,Retail Discount,CSI,UA,,
153541,147639,CKOT,10/30/18,11/12/18,11/14/18,13,2,1,D1K,1089,1,0,NTRK,Retail Discount,CSI,UA,,
153542,147640,CKOT,10/30/18,11/13/18,11/14/18,14,1,1,A1K,310,1,0,NHLU,Corporate,CON,AA,,
153546,147645,CKOT,10/30/18,11/16/18,11/17/18,17,1,1,D1K,239,1,0,CALI,Retail Discount,TRA,XBE,,
153548,147647,CKOT,10/30/18,11/5/18,11/6/18,6,1,1,D1K,351,1,0,NYAH,Corporate,COT,PMS,,
153549,147648,CKOT,10/30/18,11/5/18,11/6/18,6,1,1,D1K,351,1,0,NYAH,Corporate,COT,PMS,,
153554,147653,CKOT,10/30/18,11/29/18,11/30/18,30,1,1,D1K,239,1,0,NH7,Retail Discount,CSI,UA,,
153555,147655,CKOT,10/30/18,11/26/18,12/1/18,27,5,1,B1K,930,1,0,N78M,OTA E-Commerce,TEC,EXPDC,,
153556,147656,CKOT,10/30/18,11/10/18,11/11/18,11,1,1,A1K,355,2,0,NMNM,Retail Discount,CSI,1A,,
153561,147663,CKOT,10/30/18,10/30/18,10/31/18,0,1,1,B1S,0,1,0,XO,Other,HOU,HRO,,
153563,147666,CKOT,10/30/18,11/13/18,11/17/18,14,4,1,D1K,2095,1,0,N1UO,Retail Discount,CSI,AA,,
153564,147667,CKOT,10/30/18,11/27/18,11/28/18,28,1,1,A1D,0,2,0,XO,Other,NOR,PMS,,
153565,147668,CKOT,10/30/18,11/28/18,11/30/18,29,2,1,A1D,350,2,0,T20,Retail Discount,TRA,PMS,,
153570,147671,CKOT,10/30/18,12/11/18,12/13/18,42,2,1,D1K,680,1,0,NDP6,Corporate,CON,UA,,
153571,147672,CKOT,10/30/18,12/12/18,12/14/18,43,2,1,B1K,430,1,0,NAJV,Corporate,CON,AA,,
153572,147673,CKOT,10/30/18,12/11/18,12/12/18,42,1,1,D1K,340,1,0,NDP6,Corporate,CON,UA,,
153575,147676,CKOT,10/30/18,11/4/18,11/6/18,5,2,1,A1K,654,1,0,GCUNEWDAY,Conference,KON,PMS,,NEWD110418
153576,147677,CKOT,10/31/18,11/30/18,12/1/18,30,1,1,A1D,207,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153577,147678,CKOT,10/30/18,12/15/18,12/17/18,46,2,1,B1K,570,2,0,CALI,Retail Discount,TRA,MOBILEGC,,
153578,147679,CKOT,10/30/18,11/1/18,11/4/18,2,3,1,D1K,0,2,0,XO,Retail Discount,TRA,HRO,,
153580,147681,CKOT,10/31/18,11/28/18,11/29/18,28,1,1,D1K,265,1,0,N8N,Retail Discount,CSI,AA,,
153581,147682,CKOT,10/31/18,11/3/18,11/4/18,3,1,1,B1K,251,2,0,R04,Retail Discount,TRA,XBE,,
153586,147687,CKOT,10/31/18,11/28/18,11/29/18,28,1,1,A1K,252,1,0,CR,Retail Discount,TRA,AA,,
153587,147688,CKOT,10/31/18,11/12/18,11/14/18,12,2,1,D1K,882,1,0,NTRK,Retail Discount,CSI,AA,,
153588,147689,CKOT,10/31/18,11/2/18,11/3/18,2,1,1,D1K,375,1,0,RR,BAR,RAC,PMS,,
153593,147692,CKOT,10/31/18,11/14/18,11/16/18,14,2,1,D1K,990,1,0,R04,Retail Discount,TRA,XBE,,
153594,147693,CKOT,10/31/18,11/21/18,11/23/18,21,2,1,D1K,478,1,0,XA,Packages,PNP,PMS,,
153595,147694,CKOT,10/31/18,11/4/18,11/5/18,4,1,1,B1K,252,1,0,NTRK,Retail Discount,CSI,AA,,
153597,147695,CKOT,10/31/18,11/6/18,11/8/18,6,2,1,A1D,710,1,0,NG9,Corporate,CON,AA,,
153599,147697,CKOT,10/31/18,12/10/18,12/13/18,40,3,1,A1K,750,1,0,NAJV,Corporate,CON,AA,,
153603,147699,CKOT,10/31/18,11/5/18,11/9/18,5,4,1,D1K,2461,1,0,CR,Retail Discount,TRA,AA,,
153607,147704,CKOT,10/31/18,11/6/18,11/8/18,6,2,1,D1K,550,1,0,N9R,Corporate,CON,AA,,
153608,147705,CKOT,10/31/18,11/1/18,11/2/18,1,1,1,ADA,280,1,0,NG3,Retail Discount,CSI,AA,,
153609,147706,CKOT,10/31/18,11/1/18,11/3/18,1,2,1,B1K,545,1,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
153613,147710,CKOT,10/31/18,11/17/18,11/18/18,17,1,1,B1K,225,1,0,NAX,Corporate,CON,UA,,
153614,147711,CKOT,10/31/18,12/7/18,12/10/18,37,3,1,C1S,1215,2,0,NB15,OTA E-Commerce,TEC,BOOKINGDC,,
153615,147712,CKOT,10/31/18,12/1/18,12/2/18,31,1,1,C1S,445,2,0,N8N,Retail Discount,CSI,PMS,,
153618,147717,CKOT,10/31/18,11/6/18,11/8/18,6,2,1,D1K,1260,2,0,NXTZ,Retail Discount,CSI,AA,,
153619,147718,CKOT,10/31/18,11/23/18,11/25/18,23,2,1,B1K,500,1,0,RR,BAR,RAC,PMS,,
153620,147719,CKOT,10/31/18,11/23/18,11/25/18,23,2,1,A1D,760,1,1,RR,BAR,RAC,PMS,,
153621,147720,CKOT,10/31/18,11/9/18,11/11/18,9,2,1,D1K,1015,2,0,N8N,Retail Discount,CSI,AA,,
153623,147722,CKOT,10/31/18,11/9/18,11/11/18,9,2,1,D1K,1015,2,0,N8N,Retail Discount,CSI,AA,,
153624,147724,CKOT,10/31/18,11/13/18,11/14/18,13,1,1,B1K,275,1,0,N9R,Corporate,CON,PMS,,
153625,147725,CKOT,10/31/18,11/8/18,11/9/18,8,1,1,B1K,618,1,0,N1UO,Retail Discount,CSI,AA,,
153626,147726,CKOT,10/31/18,11/13/18,11/14/18,13,1,1,ADA,275,1,0,N9R,Corporate,CON,PMS,,
153627,147727,CKOT,10/31/18,11/14/18,11/15/18,14,1,1,A1K,275,1,0,N9R,Corporate,CON,PMS,,
153629,147729,CKOT,10/31/18,11/9/18,11/11/18,9,2,1,D1K,1015,2,0,N8N,Retail Discount,CSI,PMS,,
153636,147734,CKOT,10/31/18,12/13/18,12/14/18,43,1,1,B1K,240,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153638,147736,CKOT,10/31/18,12/13/18,12/14/18,43,1,1,B1K,240,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153640,147738,CKOT,10/31/18,11/23/18,11/26/18,23,3,1,C1K,1125,2,0,NH7,Retail Discount,CSI,AA,,
153641,147739,CKOT,10/31/18,11/11/18,11/12/18,11,1,1,D1K,330,2,0,T05,Retail Discount,TRA,PMS,,
153642,147740,CKOT,11/1/18,10/31/18,11/2/18,0,2,1,B1K,448,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153643,147742,CKOT,11/1/18,11/1/18,11/2/18,0,1,1,D1K,332,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153646,147745,CKOT,10/31/18,11/5/18,11/6/18,5,1,1,ADA,430,1,0,R04,Retail Discount,TRA,PMS,,
153647,147746,CKOT,10/31/18,12/3/18,12/5/18,33,2,1,C1S,765,1,0,NMNM,Retail Discount,CSI,XBE,,
153649,147748,CKOT,11/1/18,11/2/18,11/4/18,1,2,1,B1K,530,1,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
153650,147749,CKOT,11/1/18,11/2/18,11/4/18,1,2,1,B1K,530,1,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
153653,147752,CKOT,11/1/18,11/10/18,11/11/18,9,1,1,B1K,317,1,1,R04,Retail Discount,TRA,XBE,,
153658,147758,CKOT,11/1/18,11/14/18,11/17/18,13,3,1,D1K,1256,1,0,NSSY,Retail Discount,CSI,AA,,
153659,147759,CKOT,11/1/18,11/16/18,11/17/18,15,1,1,D1K,375,1,0,R04,BAR,RAC,XBE,,
153660,147760,CKOT,11/1/18,11/15/18,11/16/18,14,1,1,ADA,350,1,0,NG3,Retail Discount,CSI,AA,,
153662,147762,CKOT,11/1/18,11/12/18,11/13/18,11,1,1,A1D,355,1,0,NG9,Corporate,CON,AA,,
153715,147820,CKOT,11/1/18,11/3/18,11/4/18,2,1,1,D1K,239,1,0,CALI,Retail Discount,TRA,XBE,,
153665,147765,CKOT,11/1/18,11/12/18,11/16/18,11,4,1,A1K,1420,1,0,NG9,Corporate,CON,AA,,
153667,147767,CKOT,11/1/18,11/25/18,11/30/18,24,5,1,B1K,930,1,0,N78M,OTA E-Commerce,TEC,EXPDC,,
153668,147768,CKOT,11/1/18,11/14/18,11/15/18,13,1,1,A1K,275,1,0,N9R,Corporate,CON,AA,,
153669,147769,CKOT,11/1/18,11/3/18,11/4/18,2,1,1,A1K,265,1,0,CALI,Retail Discount,TRA,XBE,,
153673,147773,CKOT,11/1/18,11/15/18,11/17/18,14,2,1,A1D,554,1,0,NSSY,Retail Discount,CSI,AA,,
153674,147774,CKOT,11/1/18,11/7/18,11/9/18,6,2,1,D1K,1305,1,0,NSSY,Retail Discount,CSI,AA,,
153675,147776,CKOT,11/1/18,12/12/18,12/14/18,41,2,1,A1D,430,1,0,NAJV,Corporate,CON,AA,,
153676,147777,CKOT,11/1/18,12/12/18,12/14/18,41,2,1,B1K,430,1,0,NAJV,Corporate,CON,AA,,
153679,147781,CKOT,11/1/18,11/7/18,11/9/18,6,2,1,B1S,1378,1,0,N1UO,Retail Discount,CSI,UA,,
153682,147782,CKOT,11/1/18,11/25/18,11/29/18,24,4,1,A1K,1076,1,0,NAJV,Corporate,CON,AA,,
153685,147784,CKOT,11/1/18,12/1/18,12/2/18,30,1,1,D1K,285,2,0,N8N,Retail Discount,CSI,AA,,
153686,147790,CKOT,11/1/18,11/30/18,12/1/18,29,1,1,B1K,237,2,0,NRS1,OTA E-Commerce,TEC,1P,,
153687,147791,CKOT,11/1/18,11/12/18,11/14/18,11,2,1,C1S,900,1,0,T03,Retail Discount,TRA,AA,,
153689,147793,CKOT,11/1/18,11/28/18,11/29/18,27,1,1,D1K,239,1,0,CALI,Retail Discount,TRA,XBE,,
153690,147794,CKOT,11/1/18,11/12/18,11/13/18,11,1,1,B1S,700,1,0,NSJY,Retail Discount,CSI,AA,,
153703,147807,CKOT,11/1/18,11/10/18,11/12/18,9,2,1,B1K,515,2,0,NLGA,OTA E-Commerce,TEC,WB,,
153704,147808,CKOT,11/1/18,11/2/18,11/3/18,1,1,1,D1K,239,1,0,NH7,Retail Discount,CSI,AA,,
153706,147812,CKOT,11/1/18,12/29/18,12/31/18,58,2,1,D1K,477,1,0,CALI,Retail Discount,TRA,XBE,,
153707,147814,CKOT,11/1/18,11/30/18,12/2/18,29,2,1,B1K,419,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153708,147815,CKOT,11/1/18,11/5/18,11/7/18,4,2,1,D1K,1107,1,0,N10U,Retail Discount,CSI,AA,,
153712,147817,CKOT,11/2/18,11/16/18,11/18/18,14,2,1,A1D,530,1,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
153713,147818,CKOT,11/2/18,12/11/18,12/15/18,39,4,1,A1K,1105,1,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
153714,147819,CKOT,11/1/18,11/3/18,11/4/18,2,1,1,D1K,239,1,0,CALI,Retail Discount,TRA,XBE,,
153716,147821,CKOT,11/1/18,11/3/18,11/4/18,2,1,1,B1K,239,1,0,CALI,Retail Discount,TRA,XBE,,
153717,147822,CKOT,11/2/18,11/5/18,11/7/18,3,2,1,C1S,1165,1,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
153723,147828,CKOT,11/2/18,12/1/18,12/2/18,29,1,1,ADA,205,2,0,NLGA,OTA E-Commerce,TEC,WB,,
153724,147829,CKOT,11/2/18,11/14/18,11/15/18,12,1,1,ADA,520,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153728,147831,CKOT,11/2/18,11/15/18,11/17/18,13,2,1,B1K,518,1,0,N98,Corporate,CON,AA,,
153729,147832,CKOT,11/1/18,11/1/18,11/2/18,0,1,1,A1D,280,1,0,R04,Retail Discount,TRA,PMS,,
153732,147834,CKOT,11/2/18,12/28/18,1/3/19,56,6,1,C1S,3026,3,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153733,147835,CKOT,11/2/18,11/3/18,11/4/18,1,1,1,C1K,257,2,0,NH7,Retail Discount,CSI,AA,,
153738,147840,CKOT,11/2/18,12/2/18,12/7/18,30,5,1,B1K,1260,1,0,N3U,Corporate,CON,AA,,
153741,147843,CKOT,11/2/18,12/12/18,12/14/18,40,2,1,ADA,430,1,0,NAJV,Corporate,CON,AA,,
153742,147844,CKOT,11/2/18,11/14/18,11/15/18,12,1,1,D1K,275,1,0,N9R,Corporate,CON,AA,,
153746,147847,CKOT,11/2/18,12/31/18,1/4/19,59,4,1,A1K,1270,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
153749,147848,CKOT,11/2/18,11/13/18,11/14/18,11,1,1,ADA,285,1,0,NAX,Corporate,CON,PMS,,
153750,147851,CKOT,11/2/18,12/4/18,12/5/18,32,1,1,A1K,279,1,0,NAX,Corporate,CON,UA,,
153751,147852,CKOT,11/2/18,11/17/18,11/18/18,15,1,1,C1S,605,2,0,N8N,Retail Discount,CSI,PMS,,
153752,147853,CKOT,11/2/18,12/4/18,12/6/18,32,2,1,B1K,560,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153753,147854,CKOT,11/2/18,11/17/18,11/18/18,15,1,1,D1K,415,2,0,N8N,Retail Discount,CSI,PMS,,
153756,147857,CKOT,11/2/18,11/13/18,11/15/18,11,2,1,C1S,900,1,0,T03,Retail Discount,TRA,AA,,
153759,147861,CKOT,11/2/18,12/5/18,12/6/18,33,1,1,D1K,225,1,0,N9R,Corporate,CON,AA,,
153767,147869,CKOT,11/2/18,11/23/18,11/24/18,21,1,1,B1K,243,2,0,XA,Packages,PNP,PMS,,
153768,147870,CKOT,11/2/18,11/23/18,11/24/18,21,1,1,B1K,243,2,0,XA,Packages,PNP,PMS,,
153772,147874,CKOT,11/2/18,11/2/18,11/3/18,0,1,1,D1K,265,1,0,R04,BAR,RAC,XBE,,
153773,147875,CKOT,11/2/18,11/2/18,11/3/18,0,1,1,D1K,265,1,0,R04,BAR,RAC,XBE,,
153775,147876,CKOT,11/2/18,11/16/18,11/18/18,14,2,1,B1K,450,1,0,GCUKYC,Conference,KON,PMS,,KYCH111618
153776,147877,CKOT,11/2/18,11/15/18,11/16/18,13,1,1,A1K,288,1,0,NFM,Retail Discount,CSI,AA,,
153780,147881,CKOT,11/2/18,11/15/18,11/16/18,13,1,1,B1K,288,1,0,NFM,Retail Discount,CSI,AA,,
153781,147882,CKOT,11/2/18,11/11/18,11/14/18,9,3,1,C1S,1500,1,0,T03,Retail Discount,TRA,AA,,
153782,147883,CKOT,11/2/18,11/8/18,11/10/18,6,2,1,C1S,1404,2,0,NH7,Retail Discount,CSI,AA,,
153783,147884,CKOT,11/2/18,11/26/18,11/30/18,24,4,1,A1K,1053,1,0,N78M,OTA E-Commerce,TEC,EXPDC,,
153789,147891,CKOT,11/2/18,12/9/18,12/11/18,37,2,1,D1K,722,1,0,NLBU,Corporate,CON,PMS,,
153791,147893,CKOT,11/2/18,12/4/18,12/5/18,32,1,1,B1K,279,1,0,NAX,Corporate,CON,UA,,
153792,147897,CKOT,11/2/18,12/22/18,12/25/18,50,3,1,D1K,1155,2,0,T05,Retail Discount,TRA,PMS,,
153793,147898,CKOT,11/2/18,12/22/18,12/25/18,50,3,1,A1D,1290,2,1,T05,Retail Discount,TRA,PMS,,
153795,147900,CKOT,11/2/18,12/22/18,12/25/18,50,3,1,A1K,1155,2,1,T05,Retail Discount,TRA,PMS,,
153796,147901,CKOT,11/2/18,11/28/18,11/29/18,26,1,1,A1K,269,1,0,NAJV,Corporate,CON,AA,,
153799,147904,CKOT,11/3/18,11/3/18,11/4/18,0,1,1,B1K,285,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
153800,147905,CKOT,11/3/18,11/9/18,11/13/18,6,4,1,D1K,1881,2,0,NH7,Retail Discount,CSI,AA,,
153802,147907,CKOT,11/3/18,11/10/18,11/12/18,7,2,1,A1D,836,2,1,R04,Retail Discount,TRA,XBE,,
153805,147908,CKOT,11/3/18,11/2/18,11/4/18,0,2,1,B1K,456,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153806,147909,CKOT,11/3/18,11/30/18,12/2/18,27,2,1,D1K,593,2,0,N8SW,Packages,OTH,XBE,,
153808,147911,CKOT,11/3/18,11/11/18,11/12/18,8,1,1,B1K,216,2,0,NLGA,OTA E-Commerce,TEC,WB,,
153809,147912,CKOT,11/3/18,11/29/18,12/2/18,26,3,1,B1K,770,2,0,NP6I,OTA E-Commerce,TEC,EXPDC,,
153811,147914,CKOT,11/3/18,11/8/18,11/13/18,5,5,1,A1D,2368,3,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153812,147915,CKOT,11/3/18,11/11/18,11/12/18,8,1,1,B1K,266,1,0,CR,Retail Discount,TRA,1P,,
153813,147916,CKOT,11/3/18,11/3/18,11/4/18,0,1,1,D1K,257,2,0,NH7,Retail Discount,CSI,AA,,
153814,147917,CKOT,11/3/18,12/7/18,12/9/18,34,2,1,B1K,570,2,0,RR,BAR,RAC,XBE,,
153815,147920,CKOT,11/3/18,11/15/18,11/18/18,12,3,1,C1K,1455,1,0,T05,Retail Discount,TRA,TRWV,,
153816,147921,CKOT,11/3/18,11/4/18,11/6/18,1,2,1,A1K,432,2,0,NLGA,OTA E-Commerce,TEC,WB,,
153817,147922,CKOT,11/3/18,11/14/18,11/16/18,11,2,1,C1S,1017,2,0,NH7,Retail Discount,CSI,AA,,
153822,147927,CKOT,11/3/18,12/29/18,12/31/18,56,2,1,A1D,756,2,0,CALI,Retail Discount,TRA,MOBILEGC,,
153823,147928,CKOT,11/3/18,12/29/18,12/31/18,56,2,1,A1D,756,2,0,CALI,Retail Discount,TRA,MOBILEGC,,
153824,147929,CKOT,11/3/18,12/29/18,12/30/18,56,1,1,C1K,347,1,0,R04,Retail Discount,TRA,MOBILEGC,,
153825,147931,CKOT,11/3/18,11/10/18,11/11/18,7,1,1,B1K,385,2,0,R04,BAR,RAC,XBE,,
153829,147935,CKOT,11/3/18,11/10/18,11/12/18,7,2,1,D1K,810,2,0,N57M,Retail Discount,TRA,XBE,,
153830,147937,CKOT,11/3/18,11/5/18,11/6/18,2,1,1,D1K,224,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153831,147939,CKOT,11/4/18,12/31/18,1/1/19,57,1,1,ADA,289,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153832,147940,CKOT,11/4/18,11/11/18,11/12/18,7,1,1,D1K,300,2,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
153893,147994,CKOT,11/4/18,12/12/18,12/14/18,38,2,1,D1K,430,1,0,NAJV,Corporate,CON,AA,,
153894,147995,CKOT,11/4/18,11/17/18,11/19/18,13,2,1,A1K,675,1,0,CALI,Retail Discount,TRA,XBE,,
153895,147996,CKOT,11/4/18,12/6/18,12/7/18,32,1,1,A1K,252,1,0,NH7,Retail Discount,CSI,AA,,
153896,147997,CKOT,11/4/18,11/26/18,11/27/18,22,1,1,B1K,285,2,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
153897,147998,CKOT,11/4/18,11/15/18,11/17/18,11,2,1,B1K,615,1,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
153899,148000,CKOT,11/4/18,11/9/18,11/10/18,5,1,1,A1D,244,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153900,148001,CKOT,11/4/18,12/5/18,12/7/18,31,2,1,D1K,567,1,0,CALI,Retail Discount,TRA,XBE,,
153901,148002,CKOT,11/4/18,11/4/18,11/6/18,0,2,1,D1K,504,1,0,NH7,Retail Discount,CSI,AA,,
153902,148003,CKOT,11/4/18,11/10/18,11/11/18,6,1,1,D1K,585,1,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
153913,148014,CKOT,11/4/18,11/9/18,11/11/18,5,2,1,A1D,560,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153914,148015,CKOT,11/4/18,11/9/18,11/11/18,5,2,1,A1D,560,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153915,148016,CKOT,11/4/18,11/15/18,11/19/18,11,4,1,D1K,882,2,0,NLGA,OTA E-Commerce,TEC,WB,,
153916,148018,CKOT,11/5/18,11/4/18,11/5/18,0,1,1,B1K,280,1,0,BRG,OTA E-Commerce,TEC,TABLT,,
153918,148020,CKOT,11/4/18,12/23/18,12/26/18,49,3,1,A1K,1080,1,0,CALI,Retail Discount,TRA,XBE,,
153919,148021,CKOT,11/5/18,11/9/18,11/11/18,4,2,1,B1K,640,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153920,148022,CKOT,11/5/18,11/10/18,11/12/18,5,2,1,B1K,515,2,0,NLGA,OTA E-Commerce,TEC,WB,,
153921,148023,CKOT,11/5/18,12/14/18,12/18/18,39,4,1,C1K,1575,2,0,R04,Retail Discount,TRA,XBE,,
153925,148026,CKOT,11/5/18,11/9/18,11/10/18,4,1,1,B1K,365,1,0,R04,BAR,RAC,1A,,
154046,148139,CKOT,11/5/18,11/17/18,11/18/18,12,1,1,D1K,430,2,0,T05,Retail Discount,TRA,XBE,,
153952,148053,CKOT,11/5/18,11/11/18,11/12/18,6,1,1,A1K,351,1,0,NSSY,Retail Discount,CSI,AA,,
153983,148080,CKOT,11/5/18,11/19/18,11/21/18,14,2,1,D1K,530,1,0,N8N,Retail Discount,CSI,AA,,
153954,148055,CKOT,11/5/18,11/17/18,11/18/18,12,1,1,D1K,257,2,0,NH7,Retail Discount,CSI,AA,,
153955,148056,CKOT,11/5/18,11/15/18,11/17/18,10,2,1,B1K,572,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153958,148059,CKOT,11/5/18,11/14/18,11/15/18,9,1,1,A1K,585,1,0,NSSY,Retail Discount,CSI,AA,,
153959,148060,CKOT,11/5/18,11/5/18,11/6/18,0,1,1,ADA,280,1,0,BRG,OTA E-Commerce,TEC,TABLT,,
153965,148063,CKOT,11/5/18,11/13/18,11/15/18,8,2,1,D1K,1350,1,0,N8N,Retail Discount,CSI,AA,,
153966,148064,CKOT,11/5/18,11/6/18,11/7/18,1,1,1,C1K,630,2,0,NH7,Retail Discount,CSI,AA,,
153967,148065,CKOT,11/5/18,11/12/18,11/14/18,7,2,1,A1K,1260,1,0,NTRK,Retail Discount,CSI,AA,,
153969,148067,CKOT,11/5/18,11/7/18,11/9/18,2,2,1,ADA,1235,1,0,NKT2,Retail Discount,CSI,AA,,
153970,148068,CKOT,11/5/18,11/24/18,11/25/18,19,1,1,B1K,270,2,0,RR,BAR,RAC,XBE,,
153971,148069,CKOT,11/5/18,11/23/18,11/25/18,18,2,1,D1K,500,1,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
153976,148074,CKOT,11/5/18,11/6/18,11/8/18,1,2,1,D1K,1283,1,0,CR,Retail Discount,TRA,AA,,
153978,148075,CKOT,11/5/18,11/9/18,11/10/18,4,1,1,D1K,365,1,0,R04,BAR,RAC,XBE,,
153979,148076,CKOT,11/5/18,11/5/18,11/7/18,0,2,1,A1K,832,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
153981,148078,CKOT,11/5/18,11/6/18,11/9/18,1,3,1,A1K,1970,2,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
153987,148082,CKOT,11/5/18,11/7/18,11/9/18,2,2,1,D1K,1350,1,0,BRG,OTA E-Commerce,TEC,TABLT,,
153989,148083,CKOT,11/5/18,11/7/18,11/9/18,2,2,1,D1K,1350,1,0,N8N,Retail Discount,CSI,AA,,
153990,148084,CKOT,11/5/18,11/8/18,11/9/18,3,1,1,D1K,600,1,0,N8N,Retail Discount,CSI,AA,,
153991,148085,CKOT,11/5/18,11/8/18,11/9/18,3,1,1,A1K,625,1,0,N8N,Retail Discount,CSI,AA,,
153992,148086,CKOT,11/5/18,11/27/18,12/1/18,22,4,1,D1K,954,1,0,T08,Retail Discount,TRA,XBE,,
153995,148088,CKOT,11/5/18,11/13/18,11/15/18,8,2,1,A1K,1350,1,0,R04,Retail Discount,TRA,XBE,,
153999,148092,CKOT,11/5/18,11/11/18,11/14/18,6,3,1,D1K,1611,1,0,NTRK,Retail Discount,CSI,UA,,
154000,148095,CKOT,11/5/18,11/9/18,11/12/18,4,3,1,C1K,1004,1,0,T08,Retail Discount,TRA,MOBILEGC,,
154001,148096,CKOT,11/5/18,11/7/18,11/9/18,2,2,1,A1K,620,1,0,N98,Corporate,CON,AA,,
154002,148097,CKOT,11/5/18,11/7/18,11/9/18,2,2,1,D1K,1350,1,0,N85,Corporate,CON,AA,,
154004,148098,CKOT,11/5/18,11/5/18,11/6/18,0,1,1,B1K,266,1,0,CR,Retail Discount,TRA,1P,,
154005,148099,CKOT,11/5/18,11/12/18,11/15/18,7,3,1,ADA,1065,1,0,NG9,Corporate,CON,AA,,
154006,148100,CKOT,11/5/18,12/3/18,12/4/18,28,1,1,A1D,215,1,0,NAJV,Corporate,CON,AA,,
154007,148101,CKOT,11/5/18,12/3/18,12/4/18,28,1,1,ADA,215,1,0,NAJV,Corporate,CON,AA,,
154009,148102,CKOT,11/5/18,12/3/18,12/4/18,28,1,1,B1K,215,1,0,NAJV,Corporate,CON,AA,,
154010,148103,CKOT,11/5/18,11/14/18,11/15/18,9,1,1,D1K,675,1,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
154011,148104,CKOT,11/5/18,11/14/18,11/15/18,9,1,1,D1K,675,1,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
154012,148105,CKOT,11/5/18,11/14/18,11/15/18,9,1,1,D1K,675,1,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
154013,148106,CKOT,11/5/18,11/6/18,11/8/18,1,2,1,A1D,1330,1,0,NXBV,Retail Discount,CSI,AA,,
154014,148107,CKOT,11/5/18,11/16/18,11/18/18,11,2,1,B1K,450,1,0,GCUKYC,Conference,KON,PMS,,KYCH111618
154017,148110,CKOT,11/5/18,11/14/18,11/15/18,9,1,1,D1K,618,1,0,CR,Retail Discount,TRA,AA,,
154018,148111,CKOT,11/5/18,12/22/18,12/25/18,47,3,1,A1K,1155,2,1,T05,Retail Discount,TRA,PMS,,
154024,148117,CKOT,11/5/18,11/28/18,11/29/18,23,1,1,B1K,252,1,0,N10U,Retail Discount,CSI,AA,,
154025,148118,CKOT,11/5/18,12/2/18,12/4/18,27,2,1,B1K,430,1,0,NAJV,Corporate,CON,AA,,
154026,148119,CKOT,11/5/18,11/10/18,11/12/18,5,2,1,D1K,680,1,0,NH7,Retail Discount,CSI,AA,,
