ROH0,ROH1,ROH2,ROH3,ROH4,ROH5,ROH6,ROH7,ROH14,ROH21,ROH30,ROH60,ROH90
59,59.14256666666667,63.65726666666669,63.76550000000001,64.20949999999998,64.65833333333337,64.2779,62.687033333333346,53.54693333333333,51.8382,55.03889999999999,37.37724357864356,35.34106368703444
50,50.805799999999984,48.44473333333329,47.76043333333334,48.0738,48.53653333333331,50.840666666666685,51.46203333333336,52.805,44.58589999999998,44.214476190476184,33.94781818181817,36.52840851255476
32,32.72316666666665,33.225366666666666,34.72423333333334,35.21656666666666,34.984666666666676,35.51603333333331,35.778833333333345,39.602733333333326,39.12200000000001,37.98133722943723,43.93816698856699,41.40478586526661
48,52.57656666666668,52.739766666666696,53.043600000000026,54.482866666666695,54.020833333333336,52.344199999999994,51.95216666666666,54.416366666666676,56.199766666666676,57.0617,54.355019047618974,46.31474334045178
40,40.892966666666645,39.83363333333336,40.41826666666668,42.124533333333346,41.86283333333336,41.48939999999999,41.60746666666667,37.480900000000005,34.97163333333333,38.74380714285715,41.79320238095239,35.34106368703444
40,43.82186666666665,47.53123333333334,50.00703333333332,50.89616666666669,51.56516666666668,50.985733333333314,50.875533333333365,58.831133333333305,59.74616666666668,53.40545000000001,50.960421933621895,48.33238359115478
36,38.64509999999999,37.59516666666664,39.703900000000004,39.67803333333334,38.81523333333333,39.593500000000006,39.56283333333332,49.27983333333336,53.10177619047617,49.32562380952385,54.522371428571454,35.88258080626213
58,60.053566666666676,62.026733333333326,63.10953333333333,63.23476666666668,63.21319999999997,62.73160000000001,62.451533333333344,61.62493333333334,59.22606666666668,47.551666666666684,41.65790000000003,42.139228571428575
46,49.334366666666675,48.715366666666654,46.09596666666666,46.15536666666671,44.03339999999997,43.533866666666675,43.794899999999984,47.938783333333326,46.679661904761936,51.38109047619048,47.360592857142855,33.75580054133832
29,31.488366666666664,33.68659999999999,32.708766666666676,34.99506666666666,34.7974,35.00989999999997,34.29706666666666,40.06213333333334,42.30053333333337,39.71571428571431,37.37724357864356,35.34106368703444
42,38.66050000000001,41.331233333333344,42.32893333333337,43.82043333333334,45.243066666666664,50.37516666666664,52.294999999999995,56.41230000000001,54.83910000000003,48.311499999999974,54.355019047618974,46.31474334045178
58,56.14206666666664,54.06623333333333,55.431000000000004,53.416700000000006,53.55796666666667,52.83863333333332,54.74039999999999,47.51010000000001,46.565233333333325,44.66066666666667,41.79320238095239,35.34106368703444
44,46.9395,50.36200000000001,52.3959,53.763566666666684,53.86933333333334,51.0222,52.266366666666705,50.06283333333334,51.14579999999997,49.933166666666665,42.23152857142858,33.75580054133832
45,45.288366666666654,47.23179999999998,48.03463333333335,49.242133333333314,50.91403333333328,52.984699999999975,54.153899999999986,42.0168,36.92973333333336,42.87519444444445,49.49662597402596,46.14819944398429
40,39.462499999999984,40.80836666666668,41.63699999999998,43.92780000000001,46.00349999999998,48.192266666666654,50.57323333333333,39.155133333333346,42.22665,39.16756349206351,47.52104523809524,46.14819944398429
43,44.109033333333336,47.363200000000006,48.8949,49.86666666666667,49.32016666666666,48.032533333333326,49.995666666666665,48.8261,50.12119999999998,49.907514285714285,43.27442142857144,43.62431190476193
30,32.501000000000005,33.27609999999999,34.62686666666666,38.818766666666654,38.88119999999999,40.072033333333316,41.479333333333344,46.791566666666704,47.32624285714285,29.343242857142847,33.94781818181817,36.52840851255476
56,58.65656666666667,59.432,58.458366666666656,57.302566666666664,54.187633333333316,51.11810000000001,45.851133333333316,47.75759999999999,44.36475238095236,43.58303333333333,42.00762234432232,35.34106368703444
31,27.726133333333323,30.369299999999992,33.187233333333346,35.13213333333334,36.39723333333334,37.868099999999984,38.80946666666668,36.29786666666667,33.92233333333333,32.35563333333334,43.58446666666666,44.01408081363084
57,57.63756666666665,59.11279999999998,59.665533333333336,60.38043333333336,59.24466666666665,55.61406666666665,50.515733333333365,43.11636666666668,43.82169047619044,43.96534285714284,38.06756536796535,35.88258080626213
40,37.8374,38.64489999999998,39.537366666666664,41.91886666666664,41.58033333333332,42.63536666666666,43.597400000000015,37.27045555555559,34.341583333333354,39.76042857142856,30.76911904714654,35.88258080626213
44,44.03459999999997,46.95959999999997,46.30793333333334,46.78350000000002,46.749833333333335,46.78993333333333,46.76496666666664,41.565633333333366,38.707766666666686,34.96100000000001,43.682042352092346,36.52840851255476
58,61.24963333333336,60.681166666666684,59.59220000000001,57.708300000000015,53.48860000000005,56.223100000000024,57.9417,60.1951333333333,59.67446666666667,54.389999999999986,47.39306448551448,41.40478586526661
28,31.12869999999999,30.656866666666676,31.694733333333353,33.876266666666666,33.037833333333325,33.23160000000001,34.2639,36.01296666666664,33.538514285714285,42.02463095238097,37.37243680763682,41.40478586526661
61,60.95510000000001,60.09613333333335,59.828633333333336,57.02316666666668,57.065699999999985,54.66466666666667,53.03863333333333,47.23210000000004,46.78799999999998,46.379142857142845,37.37243680763682,41.40478586526661
55,58.90423333333332,61.81703333333334,62.60166666666667,63.12393333333334,63.101533333333336,62.726833333333346,64.6990333333333,39.67436666666667,33.360899999999994,42.97149444444442,40.147073987123974,41.40478586526661
30,31.78899999999999,29.721933333333332,31.556799999999992,28.90946666666667,31.60880000000001,31.5372,31.9973,32.510099999999994,35.41836666666665,38.96436666666667,40.096597258297265,36.52840851255476
45,45.17209999999998,45.89573333333334,48.85176666666666,40.59666666666666,40.01583333333334,39.435200000000016,40.65363333333335,33.363028571428586,24.896814285714292,28.2623238095238,30.76911904714654,35.88258080626213
43,43.956533333333326,45.60776666666666,49.50656666666667,48.591133333333346,46.693466666666644,50.55500000000001,52.19270000000001,49.54323333333334,51.18246666666669,52.624233333333315,47.39306448551448,41.40478586526661
29,30.06749999999999,29.697200000000002,31.87313333333335,33.217333333333336,33.18436666666668,33.74923333333332,34.82566666666667,38.34283333333336,43.72693095238098,41.028964285714274,50.449678066378084,46.31474334045178
55,52.60700000000003,52.43016666666668,52.608766666666654,51.83633333333333,50.07739999999997,49.71756666666668,49.48976666666666,51.51176666666664,49.471614285714296,51.49967272727271,48.79903333333332,46.29284753024752
32,31.714666666666655,34.849499999999985,32.94943333333334,32.51566666666667,34.140899999999995,34.633733333333325,35.452899999999985,37.51653333333335,36.41803333333334,37.63284761904762,48.8286333333333,43.43572772337704
58,60.08676666666666,62.457100000000004,62.66013333333335,64.27256666666666,63.96543333333332,63.101900000000015,62.273100000000014,62.452433333333325,61.54070000000003,61.06973333333332,62.9146,52.921357142857154
49,42.78493333333332,42.2128,41.92193333333333,42.34903333333333,43.10463333333333,42.67259999999998,42.714466666666674,44.224000000000025,42.865566666666666,38.73215555555555,46.59275952380952,49.66877100892742
61,61.74493333333333,62.00223333333331,63.2041,59.9444666666667,58.78646666666665,57.97106666666666,57.48066666666665,47.36743333333335,41.83181904761905,42.991557142857154,50.449678066378084,46.31474334045178
36,37.05986666666668,37.20590000000001,33.95996666666668,36.26489999999999,33.78049999999999,35.54239999999997,37.27496666666666,40.31398333333334,41.657233333333316,51.80141666666665,50.31509502164503,46.14819944398429
41,45.84699999999998,44.32416666666667,42.58576666666666,42.25253333333332,43.10263333333336,42.28140000000001,42.57896666666666,41.64236666666668,35.736133333333356,35.45516190476191,42.205775635475625,46.31474334045178
75,68.20933333333335,66.9068666666667,66.72326666666665,66.6311,66.39550000000001,65.46843333333332,64.53499999999997,59.57080000000003,56.43143333333337,39.81803333333331,41.65790000000003,42.139228571428575
73,68.51660000000003,67.5451666666667,67.72066666666666,67.9972,68.00423333333332,67.08303333333335,66.92893333333329,62.56416666666667,62.06523333333336,61.41153333333331,63.6111,52.921357142857154
49,50.40793333333334,50.64933333333331,48.98079999999997,47.397966666666655,46.394866666666665,48.16076666666664,49.8111,47.53223333333331,48.24646666666663,51.27078095238095,51.292233333333336,44.01408081363084
42,41.30959999999996,44.05216666666666,41.29349999999999,38.940033333333304,38.303166666666705,32.88769999999998,32.8494,30.676990476190472,30.623538095238096,33.44280317460318,40.147073987123974,41.40478586526661
62,60.042133333333325,61.814666666666625,62.35139999999998,60.5442,58.83946666666663,53.593,51.482500000000016,52.71883333333334,55.779766666666674,58.169700000000006,54.26534206349203,46.14819944398429
36,27.623633333333323,28.038133333333324,27.25453333333332,31.851166666666657,34.08673333333334,34.32333333333335,34.855833333333344,37.77998095238096,37.361800000000024,34.457923809523805,47.459546031746065,46.29284753024752
58,53.09653333333334,52.245966666666675,52.41936666666666,51.52959999999999,46.74219999999998,45.36166666666667,44.92436666666666,36.272633333333346,38.82645238095238,39.38383095238095,38.18896367733575,36.52840851255476
39,39.07563333333333,33.155799999999985,34.42163333333333,40.29343333333332,40.919033333333346,41.13369999999998,37.87976666666667,36.93600000000001,36.65706666666667,37.36708095238097,48.47663650793654,48.33238359115478
46,45.914999999999985,42.25170000000001,43.90220000000001,40.051766666666644,36.39303333333335,35.08586666666666,34.67679999999999,38.19843333333335,42.115,42.309271428571435,41.404905555555544,43.43572772337704
50,43.2906,42.439700000000016,41.996700000000004,42.40603333333333,43.341633333333355,43.230533333333334,42.64213333333332,39.348966666666676,43.66948571428569,42.96612857142859,43.86573015873018,35.34106368703444
44,44.92889999999998,45.879933333333355,43.68126666666669,40.31066666666668,41.385933333333334,37.954533333333316,37.92366666666665,44.28599999999997,42.44516666666668,40.11099999999999,44.68791976911979,33.75580054133832
41,42.387600000000006,41.82536666666667,41.775500000000015,43.408,43.49716666666665,45.22873333333334,47.13973333333333,45.976099999999995,36.07249999999999,37.6917015873016,40.695547619047595,35.34106368703444
46,50.02296666666668,48.412699999999994,49.25183333333331,50.958333333333336,53.764066666666665,53.35169999999996,51.445400000000035,48.85693333333336,44.00303333333333,44.41976666666665,45.131117460317476,35.88258080626213
37,38.51496666666668,38.77643333333334,33.59389999999999,30.498866666666654,32.57716666666667,32.916166666666655,32.910566666666654,40.57293333333332,33.80385714285715,37.075166666666675,38.24235002775005,41.40478586526661
20,17.101500000000012,16.232899999999997,15.757933333333337,14.224166666666667,14.204399999999998,14.331800000000001,14.267100000000015,20.384433333333334,29.517733333333336,36.050466666666665,36.97735513920057,35.34106368703444
13,13.341499999999998,13.658799999999992,13.390533333333334,13.166833333333335,13.258333333333331,13.12393333333334,13.031066666666673,17.31643333333333,27.725200000000008,30.53845476190478,37.37243680763682,41.40478586526661
70,67.98586666666665,65.83433333333338,64.7853333333333,63.06573333333335,61.85259999999998,61.84023333333333,61.60893333333333,55.52390000000004,56.9887666666667,48.311499999999974,54.355019047618974,46.31474334045178
33,28.336399999999994,27.799266666666668,26.798266666666656,30.068766666666647,30.057466666666663,33.07513333333335,34.602399999999996,33.05509999999999,37.27731428571431,39.32210952380954,43.9963614885115,46.31474334045178
38,36.80269999999999,38.974300000000014,41.32506666666666,37.58436666666666,38.014033333333344,33.256899999999995,32.65719999999998,30.612899999999993,29.43075714285714,24.00813809523808,32.43811296481296,33.75580054133832
38,41.541599999999974,37.65686666666666,34.758133333333305,36.30693333333333,37.335266666666676,38.78533333333333,38.78973333333333,38.25873333333333,37.695366666666686,39.71571428571431,37.37724357864356,35.34106368703444
39,32.89856666666667,33.00333333333332,33.953733333333346,38.313533333333304,38.04920000000002,38.22676666666667,38.53149999999999,39.691199999999995,36.36785238095236,39.35006111111109,33.8627346986347,35.88258080626213
19,15.382900000000006,13.8361,14.128299999999996,13.793600000000001,13.906800000000002,14.095233333333333,15.550300000000002,12.04734523809523,14.917992857142853,16.34699654234655,20.11819872072374,33.75580054133832
22,21.99986666666667,22.528966666666683,22.316000000000013,22.507466666666677,22.75516666666666,23.10126666666666,23.176466666666645,17.94831428571429,22.98719047619049,28.604225036075047,37.37243680763682,41.40478586526661
55,50.78863333333332,49.77323333333334,50.23383333333333,45.61343333333334,46.29386666666666,46.593233333333345,46.90643333333332,38.877866666666684,38.77128571428571,47.65400000000001,38.04640873015872,46.31474334045178
